"OPTZ_PLN_ID","WORK_DATE","WORK_CLSF","OPTZ_JIG_CODE","JIG_CODE","PROJ_NO","BLK_NO","WSTG_CODE","WORK_STUS_CODE"
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","N","J41C","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251027","N","J02D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250925","B","J02D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","N","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","N","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J42B","J42B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250925","B","J08AJ08BJ08CJ08DJ10AJ10B","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250925","B","J08AJ08BJ08CJ08DJ10AJ10B","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","N","J08D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250930","N","J02C","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J03D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","B","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","B","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250919","N","J06AJ06BJ06CJ06DJ08AJ08B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J42C","J42C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","B","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","B","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","B","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","B","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","B","J41D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251021","N","J05A","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","N","J09A","J09A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ01DJ03AJ03BJ03CJ03D","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","N","J04B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","B","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J01B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J02AJ02BJ02CJ02DJ04AJ04BJ04CJ04D","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","B","J06A","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J09D","J09D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","N","J08B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J04AJ04DJ03AJ03BJ03CJ03D","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J04AJ04DJ03AJ03BJ03CJ03D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","N","J41C","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J09A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J07C","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250918","B","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J01D","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J10C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J08C","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08BJ08CJ08DJ10AJ10B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08BJ08CJ08DJ10AJ10B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08BJ08CJ08DJ10AJ10B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08BJ08CJ08DJ10AJ10B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J03A","J03A","2576","805","G9G9","C"
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","N","J07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J06AJ06DJ05AJ05BJ05CJ05D","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J06CJ06DJ08AJ08BJ08CJ08D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J10AJ10BJ10CJ10DJ09BJ09C","J10D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J10AJ10BJ10CJ10DJ09BJ09C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J10AJ10BJ10CJ10DJ09BJ09C","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J10AJ10BJ10CJ10DJ09BJ09C","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J01B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","B","J10C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","A","J09D","J09D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","B","J06AJ06BJ06CJ06DJ05BJ05C","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J41C","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J42C","J42C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J10C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J05B","J05B","5511","109","G9G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J04AJ04BJ04CJ04DJ41AJ41B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J04AJ04BJ04CJ04DJ41AJ41B","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J04AJ04BJ04CJ04DJ41AJ41B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J04AJ04BJ04CJ04DJ41AJ41B","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","A","J05C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J11D","J11D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","B","J06AJ06BJ06CJ06DJ08AJ08BJ05BJ05CJ07B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J07AJ07BJ07CJ07DJ09AJ09B","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J07AJ07BJ07CJ07DJ09AJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J42C","J42C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J07AJ07BJ07CJ07DJ09AJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J07AJ07BJ07CJ07DJ09AJ09B","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J41AJ41BJ41CJ41DJ42BJ42C","J42C","2594","113","G9G9","I"
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","B","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J41AJ41BJ41CJ41DJ42BJ42C","J42B","2594","113","G9G9","I"
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","B","J06AJ06BJ06CJ06DJ08AJ08B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","A","J07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","B","J06AJ06BJ06CJ06DJ08AJ08B","J08B","","","",""
